loan_id,account_id,loan_date,amount,duration,payments,status,account_id,district_id,frequency,dt,disp_id,type,client_id,gender,birth_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,account_id,sum_of_credits_before_loan,sum_of_withdrawals_before_loan,MIN_balance_before_loan,MAX_balance_before_loan,num_times_balance_below_100,avg_balance_30days_before_loan,avg_amount_before_loan
7194,10762,1996-09-17,68832,36,1912.00,C,10762,1,POPLATEK MESICNE,1995-10-23,12923,OWNER,13231,Male,1959-07-01,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10762,233239,233239,700,61940,0,42885.1667,7829.0377
7195,10774,1998-04-23,339168,48,7066.00,C,10774,46,POPLATEK MESICNE,1997-07-05,12938,OWNER,13246,Female,1942-01-13,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.50,8369,1.79,2.31,117,2854,2618,10774,105919,105919,1000,41024,0,31575.4286,3591.4118
7198,10788,1994-08-23,45768,12,3814.00,A,10788,67,POPLATEK TYDNE,1993-11-22,12952,OWNER,13260,Female,1977-05-27,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.10,8110,5.77,6.55,109,3244,3079,10788,103428,103428,800,78328,0,51562.6000,5645.4815
7199,10789,1997-12-09,45768,12,3814.00,A,10789,75,POPLATEK MESICNE,1996-09-18,12953,OWNER,13261,Male,1944-08-01,75,Prerov,north Moravia,138032,67,30,4,2,5,64.60,8819,5.38,5.66,99,4063,4505,10789,855022,855022,900,150978,0,65745.3750,11189.4521
7200,10799,1998-07-11,31140,60,519.00,C,10799,76,POPLATEK MESICNE,1997-08-19,12968,OWNER,13276,Male,1977-01-20,76,Sumperk,north Moravia,127369,31,32,13,2,7,51.20,8369,4.73,5.88,107,3736,2807,10799,81614,81614,800,37614,0,32920.5000,2532.0800
7201,10807,1997-03-07,67464,12,5622.00,A,10807,34,POPLATEK MESICNE,1996-03-13,12977,OWNER,13285,Male,1935-12-25,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.70,9675,6.43,7.68,100,5323,5190,10807,441079,441079,600,92408,0,43488.0000,14344.9649
7202,10812,1998-05-29,140688,48,2931.00,C,10812,16,POPLATEK MESICNE,1997-04-08,12982,OWNER,13290,Male,1941-06-23,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.90,8427,1.12,1.54,107,1874,1913,10812,491261,491261,300,140246,0,36378.5000,11268.5529
7209,10857,1997-11-30,385560,60,6426.00,D,10857,50,POPLATEK MESICNE,1996-10-02,13038,OWNER,13346,Male,1956-04-15,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.00,8187,4.83,5.45,94,2123,2134,10857,235905,235905,700,66055,0,12709.0000,7820.2542
7213,10884,1996-02-13,113544,36,3154.00,C,10884,65,POPLATEK MESICNE,1995-02-20,13072,OWNER,13380,Male,1942-09-18,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.70,8403,5.74,5.72,105,2157,2718,10884,235792,235792,700,68048,0,25046.8000,6453.5211
7219,10905,1997-08-23,57120,48,1190.00,C,10905,32,POPLATEK MESICNE,1996-11-21,13097,OWNER,13405,Male,1958-08-13,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.00,9272,2.80,3.22,118,4340,4505,10905,102787,102787,1000,53271,0,45777.1250,3322.6939
7220,10911,1994-07-28,131292,36,3647.00,A,10911,1,POPLATEK TYDNE,1993-05-29,13104,OWNER,13412,Male,1954-03-20,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,10911,344177,344177,1000,70288,0,29283.0000,7915.5783
7221,10915,1998-06-11,152460,60,2541.00,C,10915,25,POPLATEK TYDNE,1997-02-15,13109,OWNER,13417,Female,1951-11-17,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.70,8554,2.47,2.68,113,1822,2218,10915,272393,272393,600,52438,0,21992.3750,4535.1186
7226,10940,1994-02-23,197748,36,5493.00,A,10940,50,POPLATEK MESICNE,1993-09-13,13139,OWNER,13447,Female,1970-05-05,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.00,8187,4.83,5.45,94,2123,2134,10940,135994,135994,300,74414,0,53634.0000,14293.3750
7227,10942,1995-10-02,314520,60,5242.00,C,10942,44,POPLATEK TYDNE,1994-06-05,13143,OWNER,13451,Female,1955-11-18,44,Chrudim,east Bohemia,105606,77,26,7,2,7,53.00,8254,2.79,3.76,97,2166,2325,10942,1011188,1011188,500,128119,0,67762.6250,15168.3692
7230,10954,1997-04-02,18720,60,312.00,C,10954,25,POPLATEK MESICNE,1996-07-29,13160,OWNER,13468,Male,1960-10-31,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.70,8554,2.47,2.68,113,1822,2218,10954,118528,118528,300,58660,0,48054.0000,4589.2381
7233,10963,1996-12-25,115812,36,3217.00,C,10963,16,POPLATEK MESICNE,1995-05-20,13172,OWNER,13480,Male,1953-06-01,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.90,8427,1.12,1.54,107,1874,1913,10963,844304,844304,1100,119527,0,62714.8333,13280.1371
7235,10973,1993-10-13,154416,48,3217.00,A,10973,18,POPLATEK TYDNE,1993-04-20,13182,OWNER,13490,Female,1969-05-25,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.30,8968,2.83,3.35,131,1740,1910,10973,182544,182544,8897,81724,0,42202.3750,9740.1563
7240,11013,1993-09-06,274740,60,4579.00,A,11013,1,POPLATEK TYDNE,1993-02-14,13231,OWNER,13539,Male,1978-09-07,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,11013,276327,276327,600,122893,0,49872.7143,18945.9630
7241,11021,1995-03-04,168984,24,7041.00,B,11021,1,POPLATEK MESICNE,1993-08-10,13240,OWNER,13548,Male,1976-03-18,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,11021,920747,920747,-518,120806,1,12957.0000,11357.4625
7242,11027,1997-10-23,48096,24,2004.00,C,11027,32,POPLATEK TYDNE,1996-07-26,13248,OWNER,13556,Male,1958-07-19,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.00,9272,2.80,3.22,118,4340,4505,11027,220802,220802,800,51010,0,35729.0000,4930.7229
7243,11042,1995-12-04,217152,36,6032.00,A,11042,72,POPLATEK MESICNE,1995-01-29,13268,OWNER,13576,Male,1974-07-07,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,11042,382142,382142,400,109774,0,53130.1667,12666.8070
7246,11054,1996-08-20,148920,60,2482.00,C,11054,59,POPLATEK TYDNE,1996-02-01,13282,OWNER,13590,Male,1977-08-03,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.10,8444,3.24,3.47,106,2595,2305,11054,129036,129036,400,63290,0,23369.8571,7832.0645
7249,11065,1994-06-12,69360,48,1445.00,A,11065,11,POPLATEK MESICNE,1993-03-19,13295,OWNER,13603,Male,1941-07-28,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,11065,204510,204510,1100,52365,0,38506.6667,4748.2051
7250,11069,1997-03-04,119136,48,2482.00,C,11069,37,POPLATEK MESICNE,1995-06-02,13300,OWNER,13608,Female,1963-05-15,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.30,9065,4.46,5.39,123,4147,4166,11069,422820,422820,1100,97010,0,38405.8000,6722.1681
7253,11079,1997-04-26,98304,12,8192.00,A,11079,16,POPLATEK MESICNE,1995-11-10,13312,OWNER,13620,Male,1970-07-26,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.90,8427,1.12,1.54,107,1874,1913,11079,974630,974630,300,125192,0,77099.0000,16857.6814
7255,11096,1997-06-09,213300,60,3555.00,C,11096,28,POPLATEK MESICNE,1996-12-10,13332,OWNER,13640,Female,1955-06-09,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.90,8594,1.62,2.01,112,1580,1525,11096,159193,159193,800,64469,0,33783.8333,12757.6818
7259,11111,1994-01-31,108144,36,3004.00,A,11111,1,POPLATEK MESICNE,1993-05-20,13349,OWNER,13657,Female,1963-05-12,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,11111,386926,386926,900,123863,0,22921.0000,13671.4909
7262,11135,1994-03-01,182628,36,5073.00,A,11135,75,POPLATEK MESICNE,1993-10-10,13379,OWNER,13687,Male,1959-05-23,75,Prerov,north Moravia,138032,67,30,4,2,5,64.60,8819,5.38,5.66,99,4063,4505,11135,76661,76661,500,52246,0,40238.5000,8281.6154
7263,11138,1996-01-19,89880,24,3745.00,A,11138,70,POPLATEK TYDNE,1995-08-18,13382,OWNER,13690,Male,1963-05-16,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,11138,215538,215538,800,116004,0,75017.8889,13517.1724
7264,11141,1997-10-07,44940,12,3745.00,A,11141,1,POPLATEK TYDNE,1997-02-11,13386,OWNER,13694,Female,1976-01-20,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,11141,299036,299036,200,106467,0,73169.8571,13027.1750
7271,11186,1996-10-02,392460,60,6541.00,C,11186,12,POPLATEK MESICNE,1994-11-24,13442,OWNER,13750,Female,1980-11-13,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.00,8754,3.83,4.31,137,3804,3868,11186,947725,947725,900,115913,0,64515.1667,12882.5874
7277,11231,1997-10-24,89280,12,7440.00,A,11231,1,POPLATEK MESICNE,1997-02-05,13495,OWNER,13803,Male,1947-11-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,11231,427135,427135,900,109530,0,49068.2500,15233.6538
7279,11244,1997-12-11,155760,24,6490.00,C,11244,33,POPLATEK MESICNE,1997-01-12,13512,OWNER,13820,Female,1948-07-31,33,Decin,north Bohemia,133777,24,17,7,3,11,84.70,8705,5.75,7.61,116,4650,4859,11244,589386,589386,200,108539,0,78625.9000,13534.0482
7284,11265,1993-09-15,52788,12,4399.00,A,11265,15,POPLATEK MESICNE,1993-01-14,13537,OWNER,13845,Male,1973-02-16,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.90,9045,3.13,3.60,124,1845,1879,11265,90384,90384,1000,41469,0,20662.8571,3714.9070
7286,11271,1997-01-31,67320,36,1870.00,C,11271,5,POPLATEK MESICNE,1995-09-20,13544,OWNER,13852,Male,1972-01-26,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.40,9307,3.85,4.43,118,2616,3040,11271,217974,217974,200,43949,0,26032.2500,3749.5045
7292,11317,1998-11-22,317460,60,5291.00,C,11317,50,POPLATEK MESICNE,1997-07-11,13604,OWNER,13912,Male,1975-11-20,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.00,8187,4.83,5.45,94,2123,2134,11317,1078955,1078955,700,135890,0,72103.7273,14354.5379
7294,11327,1998-09-27,39168,24,1632.00,C,11327,7,POPLATEK MESICNE,1997-10-15,13615,OWNER,13923,Female,1979-02-22,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.40,9920,2.26,2.87,130,4289,4846,11327,246463,246463,300,81496,0,60967.4286,7977.9815
7295,11328,1998-07-18,280440,60,4674.00,C,11328,54,POPLATEK MESICNE,1996-11-05,13616,OWNER,13924,Female,1952-09-09,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,11328,447003,447003,1000,102466,0,31710.5000,8138.7547
7304,11349,1995-10-29,419880,60,6998.00,C,11349,1,POPLATEK TYDNE,1995-05-26,13647,OWNER,13955,Female,1945-10-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,11349,232191,232191,200,104040,0,51532.0000,24426.5000
7305,11359,1996-08-06,54024,12,4502.00,A,11359,61,POPLATEK MESICNE,1994-10-01,13660,OWNER,13968,Male,1968-04-13,61,Trebic,south Moravia,117897,139,28,5,1,6,53.80,8814,4.76,5.74,107,2112,2059,11359,652933,652933,1000,81706,0,22209.6667,8708.7755
7308,11362,1996-12-27,129408,24,5392.00,A,11362,67,POPLATEK MESICNE,1995-10-14,13663,OWNER,13971,Female,1962-10-19,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.10,8110,5.77,6.55,109,3244,3079,11362,255543,255543,1000,56056,0,30172.1000,4550.3551
